x,fit,se
0,6.114980148808511,0.23007021737831493
0.11113232162832563,6.123584494082841,0.2155091483962413
0.22226464325665127,6.132180742392621,0.20147317373435544
0.3333969648849769,6.140760796773304,0.18808099994090194
0.44452928651330254,6.149316560260339,0.1754298746428608
0.5556616081416281,6.157839935889178,0.1635875852319523
0.6667939297699538,6.16632282669527,0.15258412530477025
0.7779262513982794,6.174756441557065,0.14240605537500284
0.8890585730266051,6.183126200123911,0.13300743095596593
1.0001908946549307,6.1914146449560965,0.12430810258179328
1.1113232162832563,6.199604295428569,0.11619002101571857
1.222455537911582,6.207675519825634,0.10851507994328992
1.3335878595399075,6.215602557353493,0.10116383076744875
1.4447201811682333,6.223358351248831,0.09402879422634723
1.5558525027965588,6.230911519944543,0.08704304167149346
1.6669848244248846,6.238226464851658,0.08019020649892006
1.7781171460532101,6.245263766197816,0.07350303456650181
1.8892494676815357,6.251979864502671,0.0670605937826739
2.0003817893098614,6.258327277229982,0.060973241100030696
2.111514110938187,6.26425551466209,0.05535817860943525
2.2226464325665125,6.2697123702327895,0.050306065751754024
2.3337787541948383,6.274645572934253,0.045840264304812174
2.444911075823164,6.279004167785866,0.041897659599610886
2.55604339745149,6.28274238575715,0.038350263266677904
2.667175719079815,6.285823939507008,0.03505524536635321
2.778308040708141,6.28822742143756,0.0319140796976541
2.8894403623364666,6.289949163321139,0.02890988199828194
3.000572683964792,6.290992352231653,0.02608779819180647
3.1117050055931177,6.291373276360031,0.023536589489728137
3.2228373272214434,6.291132208833734,0.021366462077833687
3.333969648849769,6.290329610716727,0.01964799673693431
3.4451019704780945,6.289046039667704,0.018359811432067732
3.5562342921064203,6.287374665769086,0.01737296260821775
3.667366613734746,6.285440546270035,0.01654686890892433
3.7784989353630714,6.283404373010673,0.015853605739471793
3.889631256991397,6.281453925824403,0.01543664178999203
4.000763578619723,6.279786030875049,0.015520227774331378
4.111895900248048,6.278595435432394,0.01625785214629759
4.223028221876374,6.278067347692282,0.017630466356813285
4.3341605435047,6.278372512910134,0.01946243346501347
4.445292865133025,6.279650645229829,0.02153757872094047
4.556425186761351,6.282002762957931,0.02368640960891625
4.6675575083896765,6.285485508130269,0.02582454938070215
4.778689830018002,6.290103039539966,0.02796092898898944
4.889822151646328,6.295792769236694,0.030183963345454513
5.000954473274653,6.302441040699035,0.03260048593467078
5.11208679490298,6.309904681201773,0.03528436831756883
5.223219116531305,6.318024510134387,0.038258466711985135
5.33435143815963,6.326637025236598,0.041506155950594925
5.445483759787956,6.335581969612472,0.0450019110251678
5.556616081416282,6.344709059774168,0.04873949154758036
5.667748403044607,6.353879020390717,0.05273835002484656
5.778880724672933,6.36297072500244,0.05705029959935067
5.8900130463012585,6.371893216562406,0.06175122349513733
6.001145367929584,6.380578364496629,0.06690611503989495
6.11227768955791,6.388982385111169,0.07254798663305927
6.223410011186235,6.39708330960875,0.07866625937240282
6.334542332814561,6.40487318637414,0.08520960289820206
6.445674654442887,6.412357481472047,0.09210642359844794
6.556806976071212,6.419546874472879,0.09927819664873452
6.667939297699538,6.426451837750019,0.10665430365288382
6.779071619327864,6.4330769946206425,0.11419664311930455
6.890203940956189,6.439424097065087,0.12188579047157502
7.001336262584515,6.445484166667395,0.1297374186376645
7.112468584212841,6.4512311314956925,0.1378053618915119
7.223600905841166,6.456632176165443,0.14614449383993952
7.334733227469492,6.461647719364872,0.15480392072441373
7.445865549097817,6.4662321830214795,0.1638263051126604
7.556997870726143,6.470333367126977,0.17324806250991373
7.668130192354469,6.473898501855124,0.18309043124402902
7.779262513982794,6.476874840402051,0.19336180514791151
7.89039483561112,6.479211586701415,0.20406232619246334
8.001527157239446,6.480870398198533,0.21520622482188384
8.112659478867771,6.481825711095588,0.22681969565691068
8.223791800496096,6.48206975696136,0.2389388291469617
8.334924122124422,6.481603878812614,0.25159505181463915
8.446056443752749,6.480439402878449,0.2648114864589866
8.557188765381074,6.478601583803482,0.2786054580630591
8.6683210870094,6.476128879271285,0.29298797419488465
8.779453408637725,6.473060936865601,0.3079552478812147
8.89058573026605,6.469440840901835,0.3235013842204613
9.001718051894377,6.465313599934555,0.33961812443344697
9.112850373522702,6.460724243667377,0.3562907407456449
9.223982695151028,6.455717801803919,0.3735000019501929
9.335115016779353,6.450339304047799,0.39122469992125214
9.446247338407678,6.444633780102632,0.4094444549838042
9.557379660036004,6.438646259672036,0.42814264858585466
9.66851198166433,6.43241907693856,0.4473138202596551
9.779644303292656,6.425977104898091,0.46698782188612653
9.890776624920981,6.419338259135229,0.4872050861614488
10.001908946549307,6.4125204372611035,0.5079998787109363
10.113041268177632,6.405541536886837,0.5293972094172138
10.22417358980596,6.398419455623557,0.5514109414086419
10.335305911434284,6.391172091082393,0.5740428256470161
10.44643823306261,6.38381734087447,0.5972822583187566
10.557570554690935,6.376373102610913,0.6211065878126646
10.66870287631926,6.368857273902851,0.6454818235480247
10.779835197947586,6.361287752361407,0.670363622601763
10.890967519575913,6.3536824355977135,0.6956984526999919
11.002099841204238,6.346059221222891,0.7214248515326079
