x,fit,se
0,4.192517442016555,0.3879989754070508
0.06871105821539708,4.194387767190336,0.37628315325190353
0.13742211643079416,4.196262108575863,0.364762005843812
0.20613317464619124,4.198144482384882,0.3534565550277346
0.2748442328615883,4.2000389048291416,0.3423824878813539
0.3435552910769854,4.201949392120386,0.3315497385918603
0.4122663492923825,4.203879960470364,0.3209622855600268
0.48097740750777956,4.20583462609082,0.31061822703688907
0.5496884657231766,4.207817405193501,0.300510207022276
0.6183995239385738,4.209832313990155,0.2906262721884618
0.6871105821539708,4.2118833686925266,0.2809512515334595
0.7558216403693678,4.2139748124447864,0.27147062872484906
0.824532698584765,4.216112071243608,0.26218084921549
0.8932437568001621,4.2183009552362645,0.2530834519587245
0.9619548150155591,4.220547274772801,0.24418069195351075
1.0306658732309562,4.222856840203261,0.23547423589736752
1.0993769314463533,4.225235461877544,0.22696405505257075
1.1680879896617504,4.2276888422311005,0.21864955129099212
1.2367990478771476,4.230222266212557,0.2105348269232834
1.3055101060925445,4.23284091782602,0.20262229301098542
1.3742211643079416,4.235549981075594,0.19490957493239425
1.4429322225233387,4.238354639965384,0.1873886325455799
1.5116432807387357,4.241260078499495,0.18004553672587312
1.5803543389541328,4.244271480682032,0.17286110341542069
1.64906539716953,4.247393905850212,0.16581346887555018
1.717776455384927,4.250630364530057,0.15889474605155782
1.7864875136003242,4.253982190654685,0.1521128471516728
1.8551985718157211,4.257450668873335,0.14547959555807002
1.9239096300311183,4.261037083835248,0.13900775719488476
1.9926206882465154,4.264742720189663,0.13270850029349054
2.0613317464619123,4.268568862585818,0.12658908043781605
2.1300428046773097,4.272516795672954,0.12065090995244278
2.1987538628927066,4.276587804100308,0.11488822952147679
2.2674649211081035,4.280783172517122,0.109287664841537
2.336175979323501,4.2851041681702755,0.10382948830444243
2.4048870375388978,4.289551636334773,0.09850133142454572
2.473598095754295,4.29412598788366,0.09330283592941127
2.542309153969692,4.298827613800958,0.08823447448003498
2.611020212185089,4.303656905070682,0.08329536981587658
2.6797312704004863,4.308614252676851,0.07848227910398346
2.7484423286158832,4.313700215017166,0.07379029654870939
2.81715338683128,4.31891798006811,0.06922422418322279
2.8858644450466775,4.3242728257282295,0.06479592753855468
2.9545755032620744,4.329770087590156,0.06051253339268442
3.0232865614774713,4.335415169101581,0.0563736462839424
3.0919976196928687,4.341216095797246,0.0523785896883734
3.1607086779082656,4.347184290295713,0.048530635790297094
3.229419736123663,4.353331403573882,0.044827486055519145
3.29813079433906,4.359670028361406,0.0412672332482123
3.366841852554457,4.366215154608551,0.03786153600676688
3.435552910769854,4.372982134653768,0.03462719659656563
3.504263968985251,4.379985938966775,0.03159789809926571
3.5729750272006484,4.387239940665573,0.028838472500222236
3.6416860854160453,4.394754805693708,0.026438001982698942
3.7103971436314422,4.402538057082884,0.024497960727304122
3.7791082018468396,4.41059386857116,0.023115343896205624
3.8478192600622365,4.41892112453922,0.022374902700174712
3.9165303182776334,4.4275126446687505,0.022337529814092233
3.985241376493031,4.43635468203902,0.02303024218131607
4.053952434708428,4.445426022570031,0.02444119121358588
4.122663492923825,4.454703830747701,0.02650400606251188
4.191374551139222,4.464161218486593,0.029129889734553445
4.260085609354619,4.473766193817617,0.032230486539616666
4.328796667570016,4.48348483927956,0.03572503320338103
4.397507725785413,4.49327827664387,0.03955965511341086
4.4662187840008105,4.503103796941694,0.04370445232847374
4.534929842216207,4.512917018929934,0.04814145658495606
4.603640900431604,4.522674099741471,0.05285865883942591
4.672351958647002,4.532332537598498,0.057849150416591735
4.741063016862398,4.541854479669959,0.06311205611543104
4.8097740750777955,4.5512099405926545,0.06864943514122568
4.878485133293193,4.560378817698046,0.07446122861737235
4.94719619150859,4.56935227468519,0.08054555345928426
5.015907249723987,4.5781320269155366,0.08690190347377852
5.084618307939384,4.5867243836674385,0.09352958462884207
5.153329366154781,4.595139505822968,0.10043047049808045
5.222040424370178,4.603388343604017,0.10760514425853103
5.290751482585575,4.611483141328289,0.11505619024144652
5.359462540800973,4.619437872354302,0.12278773967579498
5.428173599016369,4.627267429914456,0.1308008667287782
5.4968846572317664,4.634986989632789,0.13908683890332943
5.565595715447164,4.642611294802048,0.14762816660730835
5.63430677366256,4.650154152403487,0.15640318181019522
5.703017831877958,4.657627871312926,0.16539083757289352
5.771728890093355,4.665041395329921,0.1745815044994628
5.8404399483087515,4.6723996572900175,0.18398248669250275
5.909151006524149,4.679706906903315,0.19360622740769157
5.977862064739546,4.6869673938791,0.20346545260854562
6.046573122954943,4.694185367926665,0.2135712384935209
6.11528418117034,4.701365078755298,0.22393172795728686
6.183995239385737,4.70851077607429,0.2345513357716156
6.252706297601135,4.715626709592928,0.24543032201677603
6.321417355816531,4.722717129020502,0.2565646407454869
6.3901284140319285,4.729786284066302,0.26794599066972125
6.458839472247326,4.736838424439617,0.27956200975338397
6.527550530462722,4.743877799849737,0.29139656768627853
6.59626158867812,4.750908653400047,0.3034301407179741
6.664972646893517,4.757934409224335,0.31564266473970853
6.733683705108914,4.764956890212868,0.3280159609689611
6.802394763324311,4.7719777337835225,0.3405293865015725
